,symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
323,PM,2019-12-31,2019,FY,19.167202572347268,4.620578778135048,6.488745980707395,5.940836012861737,4.412218649517685,-7.445016077170418,-11.29903536977492,-7.445016077170418,20.331189710610932,132314950000.0,156498950000.0,18.41544189283229,4.439354135212213,13.113473736372647,14.322899978350293,-11.429122397857821,-11.429122397857821,5.250761617178326,14.893314617434335,15.510302279484637,16.9407826369344,0.0543022538269485,0.06981826316678501,-2.6816100889695087,0.7240816326530612,2.301484583174724,1.0892582169595921,18.475438596491227,1.3056418219461698,0.054120868427944085,0.9966597077244259,0.29471565173628583,0.0,0.1859125364431487,-0.0844400396432111,-0.028585807750377452,-0.8838174273858921,0.012447575910082201,27.82097004066496,0.41529340610148924,0.20585033234013295,-24.57090032154341,1681000000,-17570000000,-31960000000,-2.6816100889695087,3640500000,2183500000,9019500000,45.51937594363362,79.81879577665748,320.62922096452013,8.018563357546409,4.572857764245324,1.1383865728207905,-0.6206271054677378,-0.5479099678456592
324,PM,2018-12-31,2018,FY,19.05144694533762,5.087459807073955,6.095176848874598,5.171704180064308,4.239871382636656,-8.012218649517685,-12.994212218649517,-8.012218649517685,20.85144694533762,103811800000.00002,128977800000.00002,13.12246239413475,3.504195780590718,10.952922557501584,12.908704302412337,-8.332273858255077,-8.332273858255077,4.353681012658228,11.296006305832897,13.608124076809455,16.038025366824176,0.076205209812372,0.07746710874871642,-2.5490809856328758,0.7979447752569031,2.2040637589770538,1.130940608457914,17.108270676691728,1.1438571083755733,0.06632194028039201,0.8703071672354948,0.25144303797468354,0.0,0.23785834526770683,-0.15150875712175566,-0.04847257383966245,-1.4519716885743175,0.0,30.284342617274454,0.45441643930598785,0.260796466011736,-23.711897106109326,2251000000,-20206000000,-31098000000,-2.5490809856328758,3651000000,2155000000,8805000000,43.910886075949364,70.16359918200409,298.70422011526307,8.312289562289562,5.202127659574468,1.2219445706497047,-0.6349626775824705,-0.9234726688102894
325,QCOM,2023-09-24,2023,FY,32.0680393912265,6.474485228290063,10.115487914055505,8.817367949865712,10.137869292748434,19.32050134288272,8.532676812891674,19.32050134288272,14.406445837063563,123350310000.0,130298310000.0,17.056182245575222,3.4436155778894473,10.916922736525358,12.524145598537922,5.7156901904453,5.7156901904453,3.6375854271356785,13.576983432322601,11.531844411009823,13.229597928723729,0.058629767529566806,0.07984576609495347,0.7134979843380752,0.3016849529780564,0.723976242575805,2.333194848358953,11.221902017291066,1.5395830494617795,0.0280664069672788,0.47870575221238937,0.0,0.24617532104969292,0.23608934169278997,-0.12832994070271705,-0.040480178671133446,-0.8015478164731896,0.06934673366834171,53.05216076958771,0.2076632511198252,0.18548345729674276,-11.223589973142346,12836000000,9531000000,-6995000000,0.7134979843380752,4413000000,2854000000,6381500000,32.43425460636516,43.97756632428005,147.7112609490201,11.253534401508011,8.29968619246862,2.471037060105886,0.3351095871368333,-1.298119964189794
326,QCOM,2022-09-25,2022,FY,39.35886019590383,11.519145146927873,8.09973285841496,6.0854853072128225,5.682991985752449,16.04007123775601,5.007123775601069,16.04007123775601,14.222617987533393,134468020000.0,147177020000.0,10.394868583797154,3.042262895927602,14.78320360598065,19.676327187591454,7.46505412757453,7.46505412757453,3.3297968325791856,8.378993452889269,16.180411169744943,21.53599941469125,0.09620131240126836,0.05082249296152349,0.8594903680675068,0.31586893540621047,0.7235411329348136,1.7465026125063206,32.36734693877551,0.7004466348375173,0.02388672042616527,0.24829931972789115,0.0,0.1853846153846154,0.2527849185946872,-0.2486807387862797,-0.051176470588235295,-1.2837684449489217,0.04595022624434389,64.47695671309577,0.4099824346385957,0.3532110091743119,-15.330587711487087,8858000000,5623000000,-10277000000,0.8594903680675068,4611000000,3273000000,4784500000,46.59943438914027,74.35148913335122,124.19989267507378,7.83271309587099,4.909114857744995,2.9388109131051885,0.718148004219175,-2.014247551202137
327,QCOM,2021-09-26,2021,FY,29.67816091954023,7.995579133510168,9.315649867374006,7.646330680813439,10.976127320954907,8.797524314765694,1.1016799292661361,8.797524314765694,14.415561450044208,150965880000.0,159594880000.0,16.694225367687714,4.497583268783888,14.328576309794986,17.456739130434784,15.172450251256281,15.172450251256281,4.754658881010546,14.035254595022426,15.147577828397875,18.454542090656798,0.05990095245362727,0.05728446719218939,1.5824120603015075,0.38178952473326866,0.758860258552458,1.6797757509831812,17.511627906976745,1.1651000774079399,0.019925032066848484,0.3326329757823731,0.0,0.21378776142525174,0.21105722599418042,-0.1791951404707669,-0.05624739319549544,-1.193426042983565,0.049544181612345826,39.78290199756675,0.3353224849855353,0.27793828374723384,-12.889257294429708,8124000000,1246000000,-11215000000,1.5824120603015075,3791000000,2499000000,2913000000,38.91839957099446,70.37932968728089,82.61253681110642,9.378597373568036,5.186181818181818,4.4182156133829,0.9088442211055276,-1.6693191865605659
328,QCOM,2020-09-27,2020,FY,20.73215859030837,4.579735682819384,5.122466960352423,3.882819383259912,9.880176211453744,5.3541850220264315,-1.6731277533039648,5.3541850220264315,14.385903083700441,134463450000.0,143482450000.0,25.868305117352826,5.7143109090136415,23.12752837977296,30.511334240980258,22.126616751686687,22.126616751686687,6.0975925375037185,18.76078059623431,24.678783969728244,32.557851145904245,0.038657345174469344,0.03277470569139792,2.5877900279743296,0.441816036410631,1.1792625523012552,2.1354935424354244,10.390365448504983,1.1185071181223547,0.02143333374236642,0.5544440169295883,0.0,0.25392036037567467,0.22408271056919707,-0.24200206398348814,-0.05979346394118397,-1.0100502512562815,0.051506523309676595,23.48865522864835,0.26075175362795994,0.1882105872981389,-12.336343612334801,9847000000,-1899000000,-10998000000,2.5877900279743296,3237000000,1808000000,1999000000,62.092346266627004,88.65694219340897,102.46029173419772,5.87834124406695,4.116992882562277,3.5623556581986144,0.8553562613131479,-1.239647577092511
329,QCOM,2019-09-29,2019,FY,20.060330578512396,3.624793388429752,6.021487603305785,5.288429752066116,10.132231404958677,4.05702479338843,-2.9297520661157024,4.05702479338843,13.685950413223141,92298800000.0,96392800000.0,21.043958048335615,3.8025295595929633,12.667965962119132,14.423941240818879,18.801955591770216,18.801955591770216,3.9711943311498374,10.629995588883988,13.229865495470765,15.063728707610565,0.04751957771932029,0.06932917871088248,3.245671216133632,0.4834481293807082,0.45147772386413765,1.8763290430889759,12.228070175438596,1.6611947104423164,0.03215643106952636,0.6766985864113088,0.0,0.2223870143781156,0.2565160663895379,-0.12174032390886631,-0.0365426605693569,-0.6331192005710207,0.04272236641535863,18.1901683492711,0.21567263494926678,0.1789984899808187,-10.937809917355372,7830000000,-3545000000,-11283000000,3.245671216133632,2687500000,1596500000,1546500000,37.15712932064434,58.06721711826957,59.42551459472032,9.823148522865237,6.2858187134502925,6.142142857142857,0.8934609900183337,-0.7330578512396694
330,COP,2022-12-31,2022,FY,59.27681291411984,14.106694336328363,21.382063353254885,13.710226749252753,6.9800950615997355,36.25073063312475,36.25073063312475,36.25073063312475,13.365111154407888,156254892000.0,166439892000.0,8.364822912205566,1.9906603307259154,5.518644204280568,8.606713963095565,3.255106805824636,3.255106805824636,2.12041547124621,4.675540535985168,5.878360245814791,9.167716441751583,0.1195482570875285,0.11618836228180299,0.34670749744807616,0.1773758646047597,0.286111579302208,1.4594068654160504,26.629383886255923,1.5157387580299786,0.03664525268111286,0.3065310492505353,0.0,0.0,0.0,-0.35879776788867696,-0.12942390501184803,-1.3538113006396588,0.0,107.26604528683103,0.2875866244718278,0.19908557055920878,-23.151819144324776,5902000000,48003000000,-27077000000,0.34670749744807616,6879000000,5594000000,1213500000,32.959461869697044,46.3995173366886,9.17751284008168,11.07420993227991,7.866461139055655,39.77112387202625,0.3891423452700873,-7.671836604002133
331,COP,2021-12-31,2021,FY,34.608222058097226,6.101069782826383,12.834977352261074,8.814418431136223,4.9773673646006555,34.28953763572407,34.28953763572407,34.28953763572407,15.90401406440446,95580322920.00002,110486322920.00002,11.830712083178613,2.0856315553809903,5.623695158860909,8.188855630568884,2.105015260538255,2.105015260538255,2.410891221960374,5.208670701489724,6.500725048246647,9.465928968471557,0.0845257659022774,0.12211718524710753,0.4390168700171784,0.21987403624491236,0.7027154440882519,1.3351634639381083,12.436944937833037,2.1037257086273056,0.02468081219995945,0.29199158311672235,0.0,0.0,0.0,-0.3132501765121205,-0.11617351837304704,-0.7386237513873474,-0.008859212708387885,68.60804904360052,0.13621241593808672,0.08911218715875624,-24.96424239952756,4029000000,45406000000,-29205000000,0.4390168700171784,4712000000,3861500000,1105000000,53.12363620494021,59.051030264005156,14.19575016097875,6.8707646176911545,6.181094527363184,25.711920529801326,0.17792802713297803,-4.0205589211248505
332,COP,2020-12-31,2020,FY,17.424375945010805,-2.4628257098596515,4.454421491053124,0.08070276337393208,7.2873667708690855,27.688468781017225,27.688468781017225,27.688468781017225,15.237980390156117,43110419700.0,55488419700.0,-16.237446214689264,2.2950606739778534,8.977596772178261,495.5220655172414,1.4442835505377065,1.4442835505377065,2.9540257506388414,15.28185615532911,11.555272740524781,637.7979275862069,-0.06158603925630536,0.002018073602748989,0.5148916211598379,0.24544060813184707,3.4089782429082898,2.248602310846068,-1.7863894139886578,-1.8086629001883239,0.04247233065095861,-0.6896421845574388,0.0,0.0,0.0,-0.9818825489379426,-0.25101149914821125,-0.8540119543560949,0.09390971039182283,39.17036044718059,-0.03534152878074314,-0.042399948896483436,-20.72901496247785,6700000000,29849000000,-20703000000,0.5148916211598379,3077500000,2949000000,1014000000,53.514160988074956,54.88324137546676,20.38287911720448,6.820624546114742,6.650481838398814,17.907185628742514,-0.08894770344065128,-4.373718727679193
333,COP,2019-12-31,2019,FY,29.148989492150438,6.434491523906701,9.938599788768952,3.999069151316614,9.15364373556737,31.309632493779425,31.37139072373485,31.309632493779425,14.319853928360454,72655417800.0,82462417800.0,10.106470691333982,2.2309521233150122,6.543175234149857,16.261284198746644,2.076996592435894,2.076996592435894,2.5320851721067337,5.416962346449451,7.4263704791066285,18.45622600716204,0.09894650967102415,0.061495758131887034,0.4258025785426374,0.21123464843860792,0.6442225579714905,2.4013914525060343,8.272644927536232,1.530108860410638,0.02064539776137658,0.2086521073862846,0.0,0.0,0.0,-0.5976224783861671,-0.20376454693401297,-1.089655172413793,-0.029692633647557344,67.32670503003837,0.13952742448479286,0.10195138554046006,-19.846096700857455,9870000000,35050000000,-18551000000,0.4258025785426374,3734000000,3547500000,1016500000,38.1172659440538,50.227917777586654,16.10432613743872,9.575713025580711,7.266875,22.664717348927876,0.20551156342014237,-5.9395306374523384
334,COP,2018-12-31,2018,FY,31.219058053200218,5.3639137281729345,11.087879200925162,5.30133330590082,6.536653696231201,27.38022064313814,27.487378900453407,27.38022064313814,13.764263835631235,72731212650.0,81784212650.0,11.623975171807576,1.9971774899085593,5.623257511210762,11.761192213777491,2.2771912912113716,2.2771912912113716,2.245770180135651,5.123040130919569,6.323195658728931,13.225131411707633,0.08602908946548411,0.08502539383962822,0.4686433513885845,0.21388968276650472,0.5670884490102731,1.79499661933739,8.397058823529411,2.0513877874702615,0.01874023476769296,0.21783602365350807,0.0,0.0,-0.06696198913975422,-0.5218803154476573,-0.18535299448059972,-1.133310946944258,-0.02427437735123706,57.484482090673694,0.12313391978795987,0.0837998553558514,-22.92093692322068,5879000000,36750000000,-24642000000,0.4686433513885845,4193500000,3962500000,1033500000,40.762693247659065,55.83297333385697,14.434866276558143,8.954266043766903,6.537355584082157,25.28599801390268,0.1959046933216444,-5.786545895024342
335,IBM,2023-09-30,2023,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,IBM,2022-12-31,2022,FY,67.05705252359684,1.815736148788621,11.560223741677401,9.499656788201602,9.680233354554588,24.310258724232764,-49.97650344365605,24.310258724232764,61.184436706190816,127176357729.09999,173303357729.09998,77.59387292806588,2.1010467161589292,12.187480376530903,14.831062125842564,5.795495704023878,5.795495704023878,2.8630985912621836,24.15714493017842,16.607892451279348,20.210304108349852,0.01288761550705246,0.06742605428491448,2.461401749908859,0.42448700517906685,6.429746306105381,0.924234248531979,1.950657894736842,6.366687004270897,0.04676969922876634,3.6290420988407566,0.26685940855774,0.10849165702957211,0.5275968029675503,-0.17824628653569718,-0.030728564348257062,-0.3873386089129529,0.016305963984800925,31.514645007041583,0.046272400368015706,0.027266677757444686,-93.44228001334582,-2387000000,-45112000000,-76104000000,2.461401749908859,15459000000,4003000000,1600500000,91.34346604989261,53.10544840714003,20.345508745465647,3.9959070504357013,6.873117748704024,17.94007731958763,0.07469012030623405,-2.0605669534757993
337,IBM,2021-12-31,2021,FY,64.00847180154716,6.408548152333592,14.281397101577959,11.624003658403753,8.091601202441403,21.095083355495856,-54.86440440132614,21.095083355495856,62.8298882333019,119758126451.86,168248126451.86,20.85651801669453,2.0881610861512443,9.35902832540325,11.498619918565531,6.336073564989154,6.336073564989154,2.9336563695813496,13.559649133773371,13.14849378335886,16.154404844153625,0.047946641869920634,0.08696695838997272,2.917305962647479,0.4177241081506958,3.9079626047711153,0.8786400547309557,5.1878787878787875,2.2281037785129723,0.0490071127019443,1.0221177290142807,0.28397063695489183,0.11312793150947673,0.5163142703464367,-0.1860737730540794,-0.04151627696116894,-0.37110349127182046,0.017122630817248175,55.15205610742619,0.07535643788557612,0.08993374786599213,-103.91066851736579,-4080000000,-49158000000,-83466000000,2.917305962647479,17254000000,4431500000,1744000000,100.36529441509302,55.81406588308073,23.2711490875348,3.636715282181357,6.539570164348925,15.68465736810188,0.30379345008200626,-2.6573934431742043
338,IBM,2020-12-31,2020,FY,82.68670660879366,6.278439146198812,20.438060311874736,17.021421334640966,15.513023521877994,23.13363346945562,-59.17569289727671,23.13363346945562,76.10164601592001,112077091712.51999,165334091712.52,20.04956917934168,1.5223728838973103,6.159097198028246,7.395387113990101,5.441427960990436,5.441427960990436,2.245776850210812,13.100958138868462,9.085788410865527,10.909540858628835,0.049876383430241596,0.13521942591866037,3.227120454435112,0.42616255585974316,4.220047543581616,0.9823421706087436,4.600155279503106,3.2552772808586763,0.05172332643025233,1.037030411449016,0.2758489540885629,0.08602281988590058,0.47068365273031526,-0.16717041270539099,-0.041320293398533006,-0.45436893203883494,0.012727519695734855,57.16616109456727,0.07640455284932791,0.06770997359432157,-119.57113264835877,-704000000,-52687000000,-96080000000,3.227120454435112,21266500000,4902000000,1729000000,92.90097799511001,47.086870810881855,17.643185701143384,3.928914505283381,7.751629991850041,20.687873844480695,0.27139874739039666,-3.416638977233772
339,IBM,2019-12-31,2019,FY,86.95215007300686,10.629651539768593,16.647222271485752,13.976002448640713,9.995095944721438,23.48982798646138,-59.14215939415517,23.48982798646138,78.33549372463119,118924993474.2,178910993474.2,12.610008851044428,1.5415374995035451,8.051793735558563,9.59072528017742,5.7062997684468115,5.7062997684468115,2.31909203824128,10.183333910535604,12.113134290737984,14.42830592533871,0.07930208549514021,0.10426740113876987,3.270380499976009,0.4478598557028899,3.4143092947805793,1.019071112172091,8.563988095238095,1.566111759092355,0.047988230507980616,0.6051320114515958,0.23470776569406457,0.07763101611209769,0.4826725191541929,-0.16046039268788084,-0.030720572413703708,-0.3911536557187655,0.008801379185191907,74.95328838727987,0.11333104733318947,0.11978915280071128,-116.85431450551091,719000000,-52471000000,-92781000000,3.270380499976009,27179000000,5727000000,1650500000,112.57955591273802,43.951892569910726,14.533928527509286,3.2421517125446524,8.30453431372549,25.113650401482396,0.4525214720982678,-2.6712198228450394
340,TXN,2022-12-31,2022,FY,21.698808234019502,9.47887323943662,9.447453954496208,6.417118093174431,9.823401950162513,15.793066088840737,10.90249187432286,15.793066088840737,9.695557963163598,152498060000.0,158183060000,17.43034175334324,7.614243059716397,17.488309633027523,25.746760087793348,10.461553131645744,10.461553131645744,7.898095666067506,13.776612088486326,18.140259174311925,26.706577747762957,0.0573712216404589,0.038839838355976465,0.5992316663236605,0.3210570808982982,0.49512280090576555,4.69715242881072,47.38317757009346,0.9966853354669105,0.02817740763390695,0.4911418447822608,0.0,0.08338326343119633,0.1659131841070313,-0.3207568807339449,-0.1396544837227881,-2.856996935648621,0.014429798282404633,58.03671776693393,0.37382430668934147,0.38553739038470014,-0.8269230769230769,11036000000,10063000000,1391000000,0.5992316663236605,1798000000,752000000,2333500000,34.53540043938486,49.6428000639284,160.828671887486,10.5688654353562,7.352526439482961,2.26949582879942,0.6001920834190848,-3.030335861321777
341,TXN,2021-12-31,2021,FY,19.874322860238355,8.417118093174432,9.486457204767063,6.819068255687974,10.551462621885157,14.445287107258938,9.6273022751896,14.445287107258938,8.586132177681474,173957810000.0,177067810000,22.391274295276094,9.483090383776712,19.867269301050708,27.63867333968859,13.047161929048226,13.047161929048226,9.652628107283036,17.2698537013557,20.222454317039745,28.13279472513505,0.04466025411563873,0.036181186691186785,0.5805895147378685,0.313705624898687,0.30332585584706917,5.3269754768392374,48.69565217391305,1.127043377526065,0.022338749838251012,0.500193075041833,0.0,0.08471434801569995,0.18021559409952992,-0.2811786203746003,-0.13421282163105103,-2.580712788259958,0.012538159616223288,52.30413911069747,0.3637374065762817,0.3840525977556973,0.679035752979415,11116000000,8886000000,2342000000,0.5805895147378685,1557500000,534000000,1932500000,33.84567160924553,39.937164879356565,116.8146782841823,10.784244562022339,9.139356814701378,3.1246073298429318,0.582689567239181,-2.66738894907909
342,TXN,2020-12-31,2020,FY,15.701411509229098,6.074918566775244,6.6655808903365905,5.960912052117264,7.131378935939196,9.975027144408251,4.941368078175896,9.975027144408251,7.587404994571118,151163730000.0,154854730000,27.017646112600538,10.453200331927253,24.623510343704186,27.53437704918033,16.454090562751716,16.454090562751716,10.708438558882511,20.86709742622288,25.224748330346962,28.20669034608379,0.037012846930940375,0.03631823586253131,0.7399586372047459,0.3512996744354297,0.49737232178951624,4.284100418410042,31.021052631578947,1.0972296693476318,0.022664166860661614,0.6123324396782842,0.0,0.10580181176958717,0.23957418221280555,-0.10571754357387196,-0.0448793306133739,-0.6542338709677419,0.015489938455155245,36.92483237717114,0.33760173451308517,0.38022426095820594,-1.6916395222584149,7849000000,4551000000,75000000,0.7399586372047459,1244000000,401500000,1978000000,35.689786321831136,29.17469183359014,137.43740369799693,10.227015558698726,12.510843373493977,2.6557544757033247,0.6090127353869599,-0.7046688382193268
343,TXN,2019-12-31,2019,FY,15.366452991452991,5.360042735042735,7.103632478632479,6.198717948717949,5.755341880341881,9.51602564102564,4.418803418803419,9.51602564102564,6.381410256410256,120079440000.0,123445440000,23.93451066374327,8.348706111381492,18.059774402165736,20.696215098241986,13.481468507915123,13.481468507915123,8.582732392407703,17.1452,18.566015942246956,21.27635987590486,0.041780674526796596,0.048318013475079497,0.6515100482766364,0.3220668220668221,0.4675,4.12670748940179,33.66470588235294,1.3252940003986446,0.025050083511382135,0.5995614909308351,0.0,0.10734895362580825,0.2647907647907648,-0.12738757707926004,-0.05888896614058263,-0.8066666666666666,0.015087255788083153,33.87686293522981,0.33486676701682544,0.3787272590020382,-2.049145299145299,6638000000,4136000000,-350000000,0.6515100482766364,1140500000,433000000,2109000000,27.255092817910036,27.13546656447595,139.94347576164014,13.391992551210429,13.45103092783505,2.6081959020489753,0.5632648478724599,-0.9049145299145299
344,TXN,2018-12-31,2018,FY,16.272164948453607,5.752577319587629,7.411340206185567,6.245360824742268,4.3639175257731955,9.272164948453609,4.036082474226804,9.272164948453609,5.35360824742268,91665000000.0,94295000000,16.427419354838708,5.807463253928028,12.750730282375851,15.131231429514692,10.191794529686456,10.191794529686456,5.97408768373036,11.661513727430126,13.116566977326471,15.565368108286563,0.06087383406971036,0.06608847433589701,0.5634867689570825,0.2957343759117699,0.32525352461043777,3.272837510105093,53.704,1.2883512544802866,0.02787323405880107,0.4578853046594982,0.0,0.09877090724784592,0.2963762618894789,-0.15732368896925858,-0.07165484034465282,-1.1855345911949686,0.01469842878864673,34.64280632662236,0.39841655898222283,0.4627633106651186,-1.9548969072164948,5623000000,3915000000,-46000000,0.5634867689570825,1242500000,472000000,2087000000,27.911492650785604,31.681496277465044,146.94116578899582,13.077050538525269,11.52092050209205,2.4839873703202526,0.6204136090727151,-1.165979381443299
345,NOW,2022-12-31,2022,FY,36.04477611940298,1.6169154228855722,13.54726368159204,10.810945273631841,21.29353233830846,25.034825870646767,19.781094527363184,25.034825870646767,11.238805970149254,78042270000.0,78804270000,240.13006153846152,10.771879917184265,28.660400293793607,35.91452830188679,15.509195151033385,15.509195151033385,10.877055900621118,91.73954598370197,28.940238707308115,36.2651955821445,0.004164409876852634,0.027843885115079303,0.4435612082670906,0.16783216783216784,0.8870779976717112,1.108076602830974,13.148148148148149,8.378461538461538,0,0.0,0.10144927536231885,0.24403036576949622,0.0794044665012407,-0.20198310686742563,-0.0759144237405107,-1.2702078521939955,0.19337474120082815,30.17916352947557,0.0360999252187898,0.026545781262762396,-12.48134328358209,649000000,3976000000,-1613000000,0.4435612082670906,1557500000,181500000,336000000,86.90476190476191,63.579148124602675,85.62301335028609,4.2,5.740875912408759,4.262872628726288,0.06458664546899841,-2.736318407960199
346,NOW,2021-12-31,2021,FY,29.77777777777778,1.1616161616161615,11.065656565656566,9.05050505050505,16.68686868686869,18.661616161616163,13.287878787878787,18.661616161616163,11.323232323232324,128523780000.0,129009780000,558.799043478261,21.79847014925373,58.65987220447285,71.720859375,34.78316102841678,34.78316102841678,21.88089891451832,172.24269692923897,58.88168872660886,71.99206473214285,0.0017895520968959984,0.013942945033207085,0.5991880920162381,0.2050379699944434,0.6488651535380507,1.0547585370781976,9.178571428571429,9.52608695652174,0,0.0,0.1012550881953867,0.23694029850746268,0.09853676606779033,-0.18210862619808307,-0.0676729986431479,-0.8453389830508474,0.19182496607869742,22.084990062081545,0.03625928795370883,0.02362851859461681,-13.156565656565656,271000000,2631000000,-1883000000,0.5991880920162381,1199707500,61618000,265962000,86.04986431478969,24.00960827790096,81.74057649667405,4.2417266187050355,15.202247191011235,4.465346534653466,0.06224627875507442,-2.015151515151515
347,NOW,2020-12-31,2020,FY,23.405373492977585,0.613699921282678,9.252387413514521,7.0124808385466295,16.012946927952935,14.679128516385632,12.63801425197829,14.679128516385632,11.227130546463934,106285831279.99998,106744205279.99998,896.9041398108064,23.517249154992026,59.490591498148156,78.49290610169841,37.49745765803334,37.49745765803334,23.618670910218952,205.94584975844663,59.74715382690799,78.83141883578689,0.0011149463533649657,0.01274000479360978,0.753283581720957,0.24499759439324378,0.8843592276466684,1.209972642210201,6.072894399315947,15.076403129034707,0,0.0,0.10049045421999503,0.22664689154779616,0.04522414483347613,-0.2420895791389114,-0.09570052687430688,-1.28579497652959,0.19260008443441773,14.237030952329702,0.028906446659261308,0.014241563979778212,-9.927791098728093,784698000,2440350000,-1358734000,0.753283581720957,922347000,43598000,201981500,81.52180094010733,12.659280143205489,84.64812032664953,4.477329938627819,28.832603107839702,4.311968164106865,0.041807653676281475,-2.2399065749678915
348,NOW,2019-12-31,2019,FY,18.55800521274656,3.3609237072710307,6.628404105842352,4.817988265957332,9.069186875891583,11.411951776731415,9.799829459526133,11.411951776731415,6.243245417395128,52643081120.0,52998173120,84.00071664501881,15.212841938749355,42.59245445689708,58.59707089674763,24.738975902057433,24.738975902057433,15.315456724107388,150.31446052265855,42.879752227396736,58.99232418846582,0.011904660340291268,0.017065699440200244,0.531438606615503,0.18777636269744938,1.007118911345446,1.0269240060520528,3.0185980831054895,1.9721971348241099,0,0.0,0.09796912933250916,0.2162643041904823,0.049914403322247,-0.2731299738181771,-0.0975544418233882,-1.3390014041267047,0.19136166906087296,29.376533723954456,0.253649822976857,0.1095276611094644,-7.987596934561797,74116000,1827335000,-1067588000,0.531438606615503,705044500,41846500,157464500,88.10356466538764,24.264760338670296,80.19787358233592,4.142851669921068,15.042390483383686,4.551242865875605,0.29450910528064456,-1.8104158398850192
349,NOW,2018-12-31,2018,FY,14.668958889229701,-0.15015235960603965,4.560624895165635,3.161313312021602,8.422577996022998,6.248095859866375,4.845607371270821,6.248095859866375,5.445480217457548,31665484395.15,31760987395.15,-1185.7955510466597,12.13787572414076,39.04070255563816,56.321529195769685,28.496681868099234,28.496681868099234,12.174483518634508,194.47923554860913,39.15844919010121,56.49139474829562,-0.0008433156956250471,0.01775519973053413,0.8240864147645921,0.2360636635955392,0.5847850446688261,1.1650225855161527,-0.8045436443972465,-30.373314859197123,0,0.0,0.11347178183513133,0.20296601983428497,0.06429956124295591,-0.30682452850427017,-0.09539269921680947,-1.663471564931419,0.2085056976038172,4.594425161985167,-0.014323177476292193,-0.00735705550273534,-4.323776753782119,332120000,861772000,-423248000,0.8240864147645921,504852500,31421000,129290000,80.42178904146554,18.015579981305947,82.0030417982263,4.538571006071572,20.260241434288876,4.451054399885624,-0.024031699092601774,-1.3993115831440324
350,UNP,2022-12-31,2022,FY,39.947004978320216,11.238156415609442,15.034527059579252,9.221133772281998,1.6364220330817407,19.532680263369198,18.361972057170387,19.532680263369198,57.647342219367275,128942489000.0,162595489000,18.425620034295513,5.183617648241206,13.772964003418071,22.45602385928248,10.601207679026556,10.601207679026556,6.536502070351759,12.915679482087537,17.36760190130314,28.316873737373736,0.05427225776601846,0.0445314810077848,2.846830551673107,0.5290531558923742,2.6732067678131703,0.7159420289855073,7.802517702596381,1.3378108030865963,0.024499294410238973,0.45141468991140327,0.0,0.0,0.011138443673700133,-0.38666951506088443,-0.14552763819095477,-1.611754229741763,0.0,70.2780521240891,0.15907629365055526,0.10812731767614339,-81.06351373052834,-1568000000,11434000000,-49334000000,2.846830551673107,1806500000,768000000,681000000,27.74733668341709,20.933430870519384,19.785296269202632,13.1544156530936,17.43622448979592,18.44804318488529,0.5753514757872236,-5.813393287297254
351,UNP,2021-12-31,2021,FY,33.349648210461915,9.977057204037932,13.814622208626492,9.323952278984398,1.5386968491893545,21.659528907922912,21.659528907922912,21.659528907922912,49.4264301009483,164711834000.0,194909834000,25.250932699678064,7.554202623371858,18.236474092116918,27.01965780839895,11.631370242214533,11.631370242214533,8.939177857273895,16.457809169973824,21.579919619131974,31.973397965879265,0.03960249753518014,0.037010091211782635,2.20026834263117,0.4904840613931523,2.5498606771932786,0.6182103064066853,8.070872947277442,1.3846389697991721,0.01699938572719675,0.4292503449333129,0.0,0.0,0.0,-0.325066430469442,-0.13465419189139607,-1.3297101449275361,-0.009310218308567235,69.72957102875617,0.15368971332603962,0.10268398268398268,-71.51422453349649,-2193000000,14161000000,-45813000000,2.20026834263117,1613500000,682000000,629500000,28.826362135388003,24.311780336581045,20.07661647475642,12.662020905923345,15.013297872340425,18.18035426731079,0.4606313113480686,-4.490669929642093
